Wed 11:40:49 AM;405.558;-35.543;15;Norte;163;303;3.900; Level
Wed 11:41:04 AM;405.671;-35.497;17;Norte;167;309;4.300;1.800 Climbing
Wed 11:41:19 AM;405.777;-35.451;17;Norte;170;315;4.800;1.600 Climbing
Wed 11:41:34 AM;405.890;-35.404;16;Norte;175;323;5.100;1.024 Climbing
Wed 11:42:00 AM;406.083;-35.232;41;Noreste;209;388;5.500;1.024 Climbing
Wed 11:42:15 AM;406.201;-35.097;41;Noreste;228;422;5.800;1.200 Climbing
Wed 11:42:30 AM;406.328;-34.952;40;Noreste;250;463;6.100;1.200 Climbing
Wed 11:42:45 AM;406.462;-34.799;40;Noreste;268;496;6.400;1.600 Climbing
Wed 11:43:00 AM;406.613;-34.628;40;Noreste;286;529;6.900;2.200 Climbing
Wed 11:43:15 AM;406.768;-34.454;40;Noreste;294;544;7.500;2.800 Climbing
Wed 11:43:45 AM;407.084;-34.097;40;Noreste;302;560;9.000;2.933 Climbing
Wed 11:44:00 AM;407.247;-33.915;40;Noreste;306;566;9.700;2.426 Climbing
Wed 11:44:32 AM;407.593;-33.526;40;Noreste;326;604;10.900;1.727 Climbing
Wed 11:45:06 AM;407.999;-33.070;40;Noreste;361;668;11.600;1.875 Climbing
Wed 11:45:36 AM;408.401;-32.617;40;Noreste;370;686;12.900;2.636 Climbing
Wed 11:46:12 AM;408.823;-32.039;62;Noreste;380;703;14.500;2.679 Climbing
Wed 11:46:32 AM;408.911;-31.574;85;Este;381;705;15.400;2.111 Climbing
Wed 11:47:06 AM;408.930;-30.747;86;Este;401;742;16.400;1.895 Climbing
Wed 11:48:07 AM;409.156;-29.266;75;Este;423;784;18.400;1.978 Climbing
Wed 11:48:37 AM;409.311;-28.505;75;Este;431;798;19.400;2.100 Climbing
Wed 11:49:07 AM;409.466;-27.721;75;Este;435;806;20.500;2.133 Climbing
Wed 11:49:22 AM;409.540;-27.346;75;Este;437;810;21.000;2.000 Climbing
Wed 11:49:37 AM;409.619;-26.935;75;Este;441;816;21.500;1.800 Climbing
Wed 11:49:52 AM;409.690;-26.561;75;Este;444;822;21.900;1.800 Climbing
Wed 11:50:07 AM;409.766;-26.166;75;Este;447;827;22.400;2.000 Climbing
Wed 11:50:22 AM;409.842;-25.768;75;Este;449;832;22.900;1.742 Climbing
Wed 11:50:38 AM;409.923;-25.347;75;Este;454;840;23.300;1.696 Climbing
Wed 11:51:08 AM;410.079;-24.525;76;Este;459;850;24.200;1.700 Climbing
Wed 11:51:38 AM;410.227;-23.744;76;Este;463;858;25.000;1.959 Climbing
Wed 11:51:57 AM;410.336;-23.172;75;Este;462;856;25.800;2.222 Climbing
